GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.394,83.803,86.863,90.050,92.572,92.634,94.514,94.591,95.098,95.561,98.165,99.255,99.293,105.558,113.652
 "19060","Cumberland, MD-WV (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.939,80.088,81.677,84.675,87.795,86.775,90.673,88.889,90.203,89.857,90.654,92.022,92.234,99.377,100.793
 "19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",90.216,90.253,91.731,93.013,95.242,96.700,97.273,96.350,96.259,99.471,103.118,106.990,109.456,113.442,120.131
 "19140","Dalton, GA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",79.543,75.691,80.766,81.111,83.624,84.117,86.411,86.238,86.080,85.439,90.611,90.759,88.256,98.905,105.088
 "19180","Danville, IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",72.230,74.229,79.397,80.466,82.776,82.731,84.740,83.666,82.841,83.981,89.591,89.937,90.611,95.855,101.885
 "19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.905,84.058,87.452,86.655,90.605,90.185,91.368,90.951,93.184,95.652,93.342,97.972,94.986,100.305,105.687
 "19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.605,82.943,85.216,85.363,88.155,89.274,89.838,89.027,89.249,91.097,93.861,95.294,96.050,99.587,103.136
 "19430","Dayton-Kettering, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.675,84.184,85.340,86.478,88.053,89.686,90.845,90.164,91.192,91.849,94.668,95.705,96.053,100.545,106.053
 "19460","Decatur, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.045,75.723,80.338,83.997,83.386,86.880,84.750,87.772,87.664,88.956,89.035,87.341,91.207,93.858,101.158
 "19500","Decatur, IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",81.221,81.665,80.994,85.034,87.972,85.901,87.739,86.547,87.508,85.950,91.628,92.632,92.399,97.454,101.247
 "19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.904,85.901,86.966,90.893,92.186,92.990,94.793,95.499,96.543,98.232,99.070,99.160,101.172,106.604,114.626
 "19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",94.314,91.853,92.238,97.408,99.381,100.503,101.821,102.215,103.373,104.338,104.524,108.062,114.552,118.983,124.623
 "19780","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.909,86.465,86.314,87.696,90.311,91.760,93.256,92.111,93.096,93.901,97.524,99.042,98.299,101.838,106.864
 "19820","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",89.682,89.065,89.961,91.451,92.552,94.246,95.834,94.206,94.553,95.760,99.182,101.830,102.877,104.991,111.556
 "20020","Dothan, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",77.332,76.114,79.335,81.691,83.698,85.279,85.546,84.899,86.737,86.353,86.696,88.838,90.561,93.765,98.610
 "20100","Dover, DE (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.235,87.156,89.081,91.166,91.981,93.582,95.721,94.773,98.548,96.740,96.847,98.603,98.186,104.488,110.322
 "20220","Dubuque, IA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.390,82.463,83.121,84.852,86.837,88.613,90.158,88.925,89.737,91.492,92.360,93.160,94.067,96.090,100.309
 "20260","Duluth, MN-WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",79.202,82.287,80.475,84.099,85.433,84.305,86.458,87.522,86.587,85.995,92.324,93.140,86.953,96.831,102.828
 "20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.857,84.735,87.269,89.939,90.856,92.615,94.170,94.298,94.849,96.243,97.320,97.695,98.662,104.645,112.105
 "20700","East Stroudsburg, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",90.839,89.264,91.067,91.523,91.372,96.356,97.369,95.297,95.358,101.531,100.252,103.998,102.953,106.398,109.402
 "20740","Eau Claire, WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.223,83.977,85.519,87.604,89.618,89.674,91.362,89.892,90.090,91.135,94.996,95.997,96.453,100.107,105.665
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.992,85.612,86.201,88.018,88.896,90.352,89.202,91.986,94.104,95.951,94.750,99.824,101.302,104.186,116.199
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.281,78.390,81.962,85.367,83.910,85.924,87.812,86.775,87.341,87.294,89.049,92.120,92.092,95.472,103.135
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.199,83.722,84.119,86.887,87.587,87.487,89.572,89.695,88.643,90.999,94.280,94.621,95.289,95.505,106.192
 "21300","Elmira, NY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.530,86.239,87.342,90.814,89.340,94.801,94.971,95.124,93.807,97.839,98.065,99.289,99.856,103.251,107.579
 "21340","El Paso, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.435,82.373,85.552,88.852,90.340,90.737,91.375,91.436,93.524,94.713,93.329,94.833,97.088,101.272,105.844
 "21420","Enid, OK (Metropolitan Statistical Area) *", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",(NA),(NA),(NA),(NA),(NA),86.147,87.023,88.172,90.489,91.705,89.763,89.084,90.746,94.751,99.202
